Level	Rule Name	Subject	Property	Value
WARN	missing_definition	UBERON:0005913	IAO:0000115	
WARN	missing_definition	UBERON:0014933	IAO:0000115	
WARN	missing_definition	UBERON:0016540	IAO:0000115	
WARN	missing_definition	UBERON:0019264	IAO:0000115	
WARN	missing_definition	UBERON:0034944	IAO:0000115	
WARN	missing_definition	UBERON:2002210	IAO:0000115	
WARN	missing_definition	UBERON:2002218	IAO:0000115	
WARN	missing_definition	obo:UBPROP_0000004	IAO:0000115	
WARN	missing_definition	obo:UBPROP_0000007	IAO:0000115	
WARN	missing_definition	obo:UBPROP_0000202	IAO:0000115	
WARN	missing_definition	obo:UPa_UPC00165	IAO:0000115	
WARN	missing_definition	obo:UPa_UPC00235	IAO:0000115	
WARN	missing_definition	obo:UPa_UPC00272	IAO:0000115	
WARN	missing_definition	VO:0000792	IAO:0000115	
WARN	missing_definition	obo:mondo#excluded_from_qc_check	IAO:0000115	
WARN	missing_definition	obo:mondo#excluded_subClassOf	IAO:0000115	
WARN	missing_definition	dc11:contributor	IAO:0000115	
WARN	missing_definition	dc11:date	IAO:0000115	
WARN	missing_definition	dc11:description	IAO:0000115	
WARN	missing_definition	dc11:identifier	IAO:0000115	
WARN	missing_definition	dc11:relation	IAO:0000115	
WARN	missing_definition	dc:contributor	IAO:0000115	
WARN	missing_definition	dc:isReferencedBy	IAO:0000115	
WARN	missing_definition	dc:relation	IAO:0000115	
WARN	missing_definition	http://scai.fraunhofer.de/AlzheimerOntology#performing_physical_activity	IAO:0000115	
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000115	
WARN	missing_definition	oboInOwl:hasNarrowSynonym	IAO:0000115	
WARN	missing_definition	oboInOwl:hasSynonym	IAO:0000115	
WARN	missing_definition	oboInOwl:shorthand	IAO:0000115	
WARN	missing_definition	foaf:depicted_by	IAO:0000115	
WARN	missing_definition	https://scai.fraunhofer.de/AlzheimerOntology#non-pharmacotherapy_procedure	IAO:0000115	
WARN	missing_definition	https://schema.org/alternateName	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P1149	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P1659	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P1692	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P1748	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P1889	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P214	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P3201	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P486	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Property:P5806	IAO:0000115	
WARN	missing_definition	https://www.wikidata.org/wiki/Q1823134	IAO:0000115	
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	DiffAvg:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	DiffFormula:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	DiffMono:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	Formula:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	MassAvg:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	MassMono:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	Origin:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	Source:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	TermSpec:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	UniProt:
WARN	invalid_xref	MOD:00719	oboInOwl:hasDbXref	Unimod:
WARN	invalid_xref	TXPO:0000145	oboInOwl:hasDbXref	FBRL: A Function and Behavior Representation Language. Sasajima, M., Kitamura, Y., Ikeda, M. & Mizoguchi, R., In Proc. of IJCAI-95 (pp. 1830-1836), 1995
WARN	invalid_xref	TXPO:0001865	oboInOwl:hasDbXref	rerlated molecular fuction GO:0004672
WARN	invalid_xref	TXPO:0003645	oboInOwl:hasDbXref	IMR:0000368 (obsolete)
WARN	invalid_xref	TXPO:0003668	oboInOwl:hasDbXref	IMR:0000960 (obsolete)
WARN	invalid_xref	TXPO:0003670	oboInOwl:hasDbXref	IMR:0001166 (obsolete)
WARN	invalid_xref	TXPO:0003670	oboInOwl:hasDbXref	"related molecule fuction
GO:0004407"
WARN	invalid_xref	TXPO:0003671	oboInOwl:hasDbXref	Catalysis role of the hydrolysis of a glycerophospholipid.
WARN	invalid_xref	TXPO:0003671	oboInOwl:hasDbXref	IMR:0000281 (obsolete)
WARN	invalid_xref	TXPO:0003673	oboInOwl:hasDbXref	IMR:0000517 (obsolete)
WARN	duplicate_scoped_synonym	CHEBI:15361	oboInOwl:hasExactSynonym	2-oxopropanoate
WARN	duplicate_scoped_synonym	CHEBI:15361	oboInOwl:hasRelatedSynonym	2-oxopropanoate
WARN	duplicate_scoped_synonym	CHEBI:16038	oboInOwl:hasExactSynonym	phosphatidylethanolamines
WARN	duplicate_scoped_synonym	CHEBI:16038	oboInOwl:hasRelatedSynonym	phosphatidylethanolamines
WARN	duplicate_scoped_synonym	CHEBI:16584	oboInOwl:hasExactSynonym	3-methylbut-3-en-1-yl trihydrogen diphosphate
WARN	duplicate_scoped_synonym	CHEBI:16584	oboInOwl:hasRelatedSynonym	3-methylbut-3-en-1-yl trihydrogen diphosphate
WARN	duplicate_scoped_synonym	CHEBI:16865	oboInOwl:hasExactSynonym	4-aminobutanoic acid
WARN	duplicate_scoped_synonym	CHEBI:16865	oboInOwl:hasRelatedSynonym	4-aminobutanoic acid
WARN	duplicate_scoped_synonym	CHEBI:16991	oboInOwl:hasExactSynonym	deoxyribonucleic acids
WARN	duplicate_scoped_synonym	CHEBI:16991	oboInOwl:hasRelatedSynonym	deoxyribonucleic acids
WARN	duplicate_scoped_synonym	CHEBI:17087	oboInOwl:hasExactSynonym	ketones
WARN	duplicate_scoped_synonym	CHEBI:17087	oboInOwl:hasRelatedSynonym	ketones
WARN	duplicate_scoped_synonym	CHEBI:17347	oboInOwl:hasExactSynonym	testosterone
WARN	duplicate_scoped_synonym	CHEBI:17347	oboInOwl:hasRelatedSynonym	testosterone
WARN	duplicate_scoped_synonym	CHEBI:17478	oboInOwl:hasExactSynonym	aldehydes
WARN	duplicate_scoped_synonym	CHEBI:17478	oboInOwl:hasRelatedSynonym	aldehydes
WARN	duplicate_scoped_synonym	CHEBI:18248	oboInOwl:hasExactSynonym	iron
WARN	duplicate_scoped_synonym	CHEBI:18248	oboInOwl:hasRelatedSynonym	iron
WARN	duplicate_scoped_synonym	CHEBI:22984	oboInOwl:hasExactSynonym	calcium
WARN	duplicate_scoped_synonym	CHEBI:22984	oboInOwl:hasRelatedSynonym	calcium
WARN	duplicate_scoped_synonym	CHEBI:24913	oboInOwl:hasExactSynonym	isoprenoids
WARN	duplicate_scoped_synonym	CHEBI:24913	oboInOwl:hasRelatedSynonym	isoprenoids
WARN	duplicate_scoped_synonym	CHEBI:25016	oboInOwl:hasExactSynonym	lead
WARN	duplicate_scoped_synonym	CHEBI:25016	oboInOwl:hasRelatedSynonym	lead
WARN	duplicate_scoped_synonym	CHEBI:25029	oboInOwl:hasExactSynonym	leukotrienes
WARN	duplicate_scoped_synonym	CHEBI:25029	oboInOwl:hasRelatedSynonym	leukotrienes
WARN	duplicate_scoped_synonym	CHEBI:25698	oboInOwl:hasExactSynonym	ethers
WARN	duplicate_scoped_synonym	CHEBI:25698	oboInOwl:hasRelatedSynonym	ethers
WARN	duplicate_scoped_synonym	CHEBI:26020	oboInOwl:hasExactSynonym	phosphates
WARN	duplicate_scoped_synonym	CHEBI:26020	oboInOwl:hasRelatedSynonym	phosphates
WARN	duplicate_scoped_synonym	CHEBI:27363	oboInOwl:hasExactSynonym	zinc
WARN	duplicate_scoped_synonym	CHEBI:27363	oboInOwl:hasRelatedSynonym	zinc
WARN	duplicate_scoped_synonym	CHEBI:28694	oboInOwl:hasExactSynonym	copper
WARN	duplicate_scoped_synonym	CHEBI:28694	oboInOwl:hasRelatedSynonym	copper
WARN	duplicate_scoped_synonym	CHEBI:28984	oboInOwl:hasExactSynonym	aluminium
WARN	duplicate_scoped_synonym	CHEBI:28984	oboInOwl:hasRelatedSynonym	aluminium
WARN	duplicate_scoped_synonym	CHEBI:30145	oboInOwl:hasExactSynonym	lithium
WARN	duplicate_scoped_synonym	CHEBI:30145	oboInOwl:hasRelatedSynonym	lithium
WARN	duplicate_scoped_synonym	CHEBI:33567	oboInOwl:hasExactSynonym	catecholamines
WARN	duplicate_scoped_synonym	CHEBI:33567	oboInOwl:hasRelatedSynonym	catecholamines
WARN	duplicate_scoped_synonym	CHEBI:33697	oboInOwl:hasExactSynonym	ribonucleic acids
WARN	duplicate_scoped_synonym	CHEBI:33697	oboInOwl:hasRelatedSynonym	ribonucleic acids
WARN	duplicate_scoped_synonym	CHEBI:35358	oboInOwl:hasExactSynonym	sulfonamides
WARN	duplicate_scoped_synonym	CHEBI:35358	oboInOwl:hasRelatedSynonym	sulfonamides
WARN	duplicate_scoped_synonym	CHEBI:35366	oboInOwl:hasExactSynonym	fatty acids
WARN	duplicate_scoped_synonym	CHEBI:35366	oboInOwl:hasRelatedSynonym	fatty acids
WARN	duplicate_scoped_synonym	CHEBI:37622	oboInOwl:hasExactSynonym	carboxamides
WARN	duplicate_scoped_synonym	CHEBI:37622	oboInOwl:hasRelatedSynonym	carboxamides
WARN	duplicate_scoped_synonym	CHEBI:49552	oboInOwl:hasExactSynonym	copper(1+) ion
WARN	duplicate_scoped_synonym	CHEBI:49552	oboInOwl:hasExactSynonym	copper(I) cation
WARN	duplicate_scoped_synonym	CHEBI:49552	oboInOwl:hasRelatedSynonym	copper(1+) ion
WARN	duplicate_scoped_synonym	CHEBI:49552	oboInOwl:hasRelatedSynonym	copper(I) cation
WARN	duplicate_scoped_synonym	CHEBI:50169	oboInOwl:hasExactSynonym	3alpha-hydroxy-5alpha-pregnan-20-one
WARN	duplicate_scoped_synonym	CHEBI:50169	oboInOwl:hasRelatedSynonym	3alpha-hydroxy-5alpha-pregnan-20-one
WARN	duplicate_scoped_synonym	CHEBI:57678	oboInOwl:hasExactSynonym	2-oxo-3-sulfanylpropanoate
WARN	duplicate_scoped_synonym	CHEBI:57678	oboInOwl:hasRelatedSynonym	2-oxo-3-sulfanylpropanoate
WARN	duplicate_scoped_synonym	CHEBI:7476	oboInOwl:hasExactSynonym	naproxen
WARN	duplicate_scoped_synonym	CHEBI:7476	oboInOwl:hasRelatedSynonym	naproxen
WARN	duplicate_scoped_synonym	CHEBI:7494	oboInOwl:hasExactSynonym	nefazodone
WARN	duplicate_scoped_synonym	CHEBI:7494	oboInOwl:hasRelatedSynonym	nefazodone
WARN	duplicate_scoped_synonym	CHEBI:8212	oboInOwl:hasExactSynonym	pimozide
WARN	duplicate_scoped_synonym	CHEBI:8212	oboInOwl:hasRelatedSynonym	pimozide
WARN	duplicate_scoped_synonym	CHEBI:8871	oboInOwl:hasExactSynonym	risperidone
WARN	duplicate_scoped_synonym	CHEBI:8871	oboInOwl:hasRelatedSynonym	risperidone
WARN	duplicate_scoped_synonym	IAO:0000115	IAO:0000118	DEFINITION
WARN	duplicate_scoped_synonym	IAO:0000115	oboInOwl:hasExactSynonym	DEFINITION
WARN	duplicate_scoped_synonym	NCBITaxon:2759	oboInOwl:hasExactSynonym	eukaryotes
WARN	duplicate_scoped_synonym	NCBITaxon:2759	oboInOwl:hasRelatedSynonym	eukaryotes
WARN	duplicate_scoped_synonym	NCBITaxon:40674	oboInOwl:hasExactSynonym	mammals
WARN	duplicate_scoped_synonym	NCBITaxon:40674	oboInOwl:hasRelatedSynonym	mammals
WARN	duplicate_scoped_synonym	NCBITaxon:7742	oboInOwl:hasExactSynonym	vertebrates
WARN	duplicate_scoped_synonym	NCBITaxon:7742	oboInOwl:hasRelatedSynonym	vertebrates
WARN	duplicate_scoped_synonym	UBERON:0001018	oboInOwl:hasNarrowSynonym	nerve tract
WARN	duplicate_scoped_synonym	UBERON:0001018	oboInOwl:hasRelatedSynonym	nerve tract
WARN	duplicate_scoped_synonym	UBERON:0002751	oboInOwl:hasExactSynonym	gyrus temporalis inferior
WARN	duplicate_scoped_synonym	UBERON:0002751	oboInOwl:hasRelatedSynonym	gyrus temporalis inferior
WARN	equivalent_class_axiom_no_genus	obo:ADO_0000010	obo:ADO_0000013	DOID:10652
WARN	equivalent_class_axiom_no_genus	obo:ADO_0000011	obo:ADO_0000003	DOID:10652
WARN	equivalent_class_axiom_no_genus	obo:ADO_0000012	obo:ADO_0000002	DOID:10652
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	(forall (x y) (if (and (Continuant x) (exists (t) (continuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [009-002] 
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	(forall (x y) (if (and (Continuant x) (exists (t) (hasContinuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [126-001] 
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	(forall (x) (if (Continuant x) (Entity x))) // axiom label in BFO2 CLIF: [008-002] 
WARN	annotation_whitespace	BFO:0000002	IAO:0000602	(forall (x) (if (Material Entity x) (exists (t) (and (TemporalRegion t) (existsAt x t))))) // axiom label in BFO2 CLIF: [011-002] 
WARN	annotation_whitespace	BFO:0000003	IAO:0000602	(forall (x) (if (Occurrent x) (exists (r) (and (SpatioTemporalRegion r) (occupiesSpatioTemporalRegion x r))))) // axiom label in BFO2 CLIF: [108-001] 
WARN	annotation_whitespace	BFO:0000003	IAO:0000602	(forall (x) (iff (Occurrent x) (and (Entity x) (exists (y) (temporalPartOf y x))))) // axiom label in BFO2 CLIF: [079-001] 
WARN	annotation_whitespace	BFO:0000004	IAO:0000602	(forall (x t) (if (IndependentContinuant x) (exists (r) (and (SpatialRegion r) (locatedInAt x r t))))) // axiom label in BFO2 CLIF: [134-001] 
WARN	annotation_whitespace	BFO:0000004	IAO:0000602	(forall (x t) (if (and (IndependentContinuant x) (existsAt x t)) (exists (y) (and (Entity y) (specificallyDependsOnAt y x t))))) // axiom label in BFO2 CLIF: [018-002] 
WARN	annotation_whitespace	BFO:0000004	IAO:0000602	(iff (IndependentContinuant a) (and (Continuant a) (not (exists (b t) (specificallyDependsOnAt a b t))))) // axiom label in BFO2 CLIF: [017-002] 
WARN	annotation_whitespace	BFO:0000006	IAO:0000602	(forall (x y t) (if (and (SpatialRegion x) (continuantPartOfAt y x t)) (SpatialRegion y))) // axiom label in BFO2 CLIF: [036-001] 
WARN	annotation_whitespace	BFO:0000006	IAO:0000602	(forall (x) (if (SpatialRegion x) (Continuant x))) // axiom label in BFO2 CLIF: [035-001] 
WARN	annotation_whitespace	BFO:0000008	IAO:0000602	(forall (r) (if (TemporalRegion r) (occupiesTemporalRegion r r))) // axiom label in BFO2 CLIF: [119-002] 
WARN	annotation_whitespace	BFO:0000008	IAO:0000602	(forall (x y) (if (and (TemporalRegion x) (occurrentPartOf y x)) (TemporalRegion y))) // axiom label in BFO2 CLIF: [101-001] 
WARN	annotation_whitespace	BFO:0000008	IAO:0000602	(forall (x) (if (TemporalRegion x) (Occurrent x))) // axiom label in BFO2 CLIF: [100-001] 
WARN	annotation_whitespace	BFO:0000009	IAO:0000602	(forall (x) (if (TwoDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [039-001] 
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	(forall (r) (if (SpatioTemporalRegion r) (occupiesSpatioTemporalRegion r r))) // axiom label in BFO2 CLIF: [107-002] 
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	(forall (x t) (if (SpatioTemporalRegion x) (exists (y) (and (SpatialRegion y) (spatiallyProjectsOntoAt x y t))))) // axiom label in BFO2 CLIF: [099-001] 
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	(forall (x y) (if (and (SpatioTemporalRegion x) (occurrentPartOf y x)) (SpatioTemporalRegion y))) // axiom label in BFO2 CLIF: [096-001] 
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	(forall (x) (if (SpatioTemporalRegion x) (Occurrent x))) // axiom label in BFO2 CLIF: [095-001] 
WARN	annotation_whitespace	BFO:0000011	IAO:0000602	(forall (x) (if (SpatioTemporalRegion x) (exists (y) (and (TemporalRegion y) (temporallyProjectsOnto x y))))) // axiom label in BFO2 CLIF: [098-001] 
WARN	annotation_whitespace	BFO:0000015	IAO:0000602	(iff (Process a) (and (Occurrent a) (exists (b) (properTemporalPartOf b a)) (exists (c t) (and (MaterialEntity c) (specificallyDependsOnAt a c t))))) // axiom label in BFO2 CLIF: [083-003] 
WARN	annotation_whitespace	BFO:0000016	IAO:0000602	(forall (x t) (if (and (RealizableEntity x) (existsAt x t)) (exists (y) (and (MaterialEntity y) (specificallyDepends x y t))))) // axiom label in BFO2 CLIF: [063-002] 
WARN	annotation_whitespace	BFO:0000016	IAO:0000602	(forall (x) (if (Disposition x) (and (RealizableEntity x) (exists (y) (and (MaterialEntity y) (bearerOfAt x y t)))))) // axiom label in BFO2 CLIF: [062-002] 
WARN	annotation_whitespace	BFO:0000017	IAO:0000602	(forall (x t) (if (RealizableEntity x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (bearerOfAt y x t))))) // axiom label in BFO2 CLIF: [060-002] 
WARN	annotation_whitespace	BFO:0000017	IAO:0000602	(forall (x) (if (RealizableEntity x) (and (SpecificallyDependentContinuant x) (exists (y) (and (IndependentContinuant y) (not (SpatialRegion y)) (inheresIn x y)))))) // axiom label in BFO2 CLIF: [058-002] 
WARN	annotation_whitespace	BFO:0000018	IAO:0000602	(forall (x) (if (ZeroDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [037-001] 
WARN	annotation_whitespace	BFO:0000019	IAO:0000602	(forall (x) (if (Quality x) (SpecificallyDependentContinuant x))) // axiom label in BFO2 CLIF: [055-001] 
WARN	annotation_whitespace	BFO:0000019	IAO:0000602	(forall (x) (if (exists (t) (and (existsAt x t) (Quality x))) (forall (t_1) (if (existsAt x t_1) (Quality x))))) // axiom label in BFO2 CLIF: [105-001] 
WARN	annotation_whitespace	BFO:0000020	IAO:0000602	(iff (RelationalSpecificallyDependentContinuant a) (and (SpecificallyDependentContinuant a) (forall (t) (exists (b c) (and (not (SpatialRegion b)) (not (SpatialRegion c)) (not (= b c)) (not (exists (d) (and (continuantPartOfAt d b t) (continuantPartOfAt d c t)))) (specificallyDependsOnAt a b t) (specificallyDependsOnAt a c t)))))) // axiom label in BFO2 CLIF: [131-004] 
WARN	annotation_whitespace	BFO:0000020	IAO:0000602	(iff (SpecificallyDependentContinuant a) (and (Continuant a) (forall (t) (if (existsAt a t) (exists (b) (and (IndependentContinuant b) (not (SpatialRegion b)) (specificallyDependsOnAt a b t))))))) // axiom label in BFO2 CLIF: [050-003] 
WARN	annotation_whitespace	BFO:0000023	IAO:0000602	(forall (x) (if (Role x) (RealizableEntity x))) // axiom label in BFO2 CLIF: [061-001] 
WARN	annotation_whitespace	BFO:0000024	IAO:0000602	(forall (x) (if (FiatObjectPart x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y) (and (Object y) (properContinuantPartOfAt x y t)))))))) // axiom label in BFO2 CLIF: [027-004] 
WARN	annotation_whitespace	BFO:0000026	IAO:0000602	(forall (x) (if (OneDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [038-001] 
WARN	annotation_whitespace	BFO:0000027	IAO:0000116	An entity a is an object aggregate if and only if there is a mutually exhaustive and pairwise disjoint partition of a into objects 
WARN	annotation_whitespace	BFO:0000027	IAO:0000602	(forall (x) (if (ObjectAggregate x) (and (MaterialEntity x) (forall (t) (if (existsAt x t) (exists (y z) (and (Object y) (Object z) (memberPartOfAt y x t) (memberPartOfAt z x t) (not (= y z)))))) (not (exists (w t_1) (and (memberPartOfAt w x t_1) (not (Object w)))))))) // axiom label in BFO2 CLIF: [025-004] 
WARN	annotation_whitespace	BFO:0000028	IAO:0000602	(forall (x) (if (ThreeDimensionalSpatialRegion x) (SpatialRegion x))) // axiom label in BFO2 CLIF: [040-001] 
WARN	annotation_whitespace	BFO:0000029	IAO:0000602	(forall (x) (if (Site x) (ImmaterialEntity x))) // axiom label in BFO2 CLIF: [034-002] 
WARN	annotation_whitespace	BFO:0000031	IAO:0000602	(iff (GenericallyDependentContinuant a) (and (Continuant a) (exists (b t) (genericallyDependsOnAt a b t)))) // axiom label in BFO2 CLIF: [074-001] 
WARN	annotation_whitespace	BFO:0000034	IAO:0000602	(forall (x) (if (Function x) (Disposition x))) // axiom label in BFO2 CLIF: [064-001] 
WARN	annotation_whitespace	BFO:0000035	IAO:0000602	(forall (x) (if (ProcessBoundary x) (exists (y) (and (ZeroDimensionalTemporalRegion y) (occupiesTemporalRegion x y))))) // axiom label in BFO2 CLIF: [085-002] 
WARN	annotation_whitespace	BFO:0000035	IAO:0000602	(iff (ProcessBoundary a) (exists (p) (and (Process p) (temporalPartOf a p) (not (exists (b) (properTemporalPartOf b a)))))) // axiom label in BFO2 CLIF: [084-001] 
WARN	annotation_whitespace	BFO:0000038	IAO:0000602	(forall (x) (if (OneDimensionalTemporalRegion x) (TemporalRegion x))) // axiom label in BFO2 CLIF: [103-001] 
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	(forall (x) (if (MaterialEntity x) (IndependentContinuant x))) // axiom label in BFO2 CLIF: [019-002] 
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt x y t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [021-002] 
WARN	annotation_whitespace	BFO:0000040	IAO:0000602	(forall (x) (if (and (Entity x) (exists (y t) (and (MaterialEntity y) (continuantPartOfAt y x t)))) (MaterialEntity x))) // axiom label in BFO2 CLIF: [020-002] 
WARN	annotation_whitespace	BFO:0000140	IAO:0000602	(iff (ContinuantFiatBoundary a) (and (ImmaterialEntity a) (exists (b) (and (or (ZeroDimensionalSpatialRegion b) (OneDimensionalSpatialRegion b) (TwoDimensionalSpatialRegion b)) (forall (t) (locatedInAt a b t)))) (not (exists (c t) (and (SpatialRegion c) (continuantPartOfAt c a t)))))) // axiom label in BFO2 CLIF: [029-001] 
WARN	annotation_whitespace	BFO:0000142	IAO:0000602	(iff (OneDimensionalContinuantFiatBoundary a) (and (ContinuantFiatBoundary a) (exists (b) (and (OneDimensionalSpatialRegion b) (forall (t) (locatedInAt a b t)))))) // axiom label in BFO2 CLIF: [032-001] 
WARN	annotation_whitespace	BFO:0000144	IAO:0000602	(forall (x y) (if (processProfileOf x y) (and (properContinuantPartOf x y) (exists (z t) (and (properOccurrentPartOf z y) (TemporalRegion t) (occupiesSpatioTemporalRegion x t) (occupiesSpatioTemporalRegion y t) (occupiesSpatioTemporalRegion z t) (not (exists (w) (and (occurrentPartOf w x) (occurrentPartOf w z))))))))) // axiom label in BFO2 CLIF: [094-005] 
WARN	annotation_whitespace	BFO:0000144	IAO:0000602	(iff (ProcessProfile a) (exists (b) (and (Process b) (processProfileOf a b)))) // axiom label in BFO2 CLIF: [093-002] 
WARN	annotation_whitespace	BFO:0000145	IAO:0000602	(iff (RelationalQuality a) (exists (b c t) (and (IndependentContinuant b) (IndependentContinuant c) (qualityOfAt a b t) (qualityOfAt a c t)))) // axiom label in BFO2 CLIF: [057-001] 
WARN	annotation_whitespace	BFO:0000146	IAO:0000602	(iff (TwoDimensionalContinuantFiatBoundary a) (and (ContinuantFiatBoundary a) (exists (b) (and (TwoDimensionalSpatialRegion b) (forall (t) (locatedInAt a b t)))))) // axiom label in BFO2 CLIF: [033-001] 
WARN	annotation_whitespace	BFO:0000147	IAO:0000602	(iff (ZeroDimensionalContinuantFiatBoundary a) (and (ContinuantFiatBoundary a) (exists (b) (and (ZeroDimensionalSpatialRegion b) (forall (t) (locatedInAt a b t)))))) // axiom label in BFO2 CLIF: [031-001] 
WARN	annotation_whitespace	BFO:0000148	IAO:0000602	(forall (x) (if (ZeroDimensionalTemporalRegion x) (TemporalRegion x))) // axiom label in BFO2 CLIF: [102-001] 
WARN	annotation_whitespace	ERO:0001071	IAO:0000118	CSF collection 
WARN	annotation_whitespace	ERO:0001071	IAO:0000118	Cerebrospinal fluid collection 
WARN	annotation_whitespace	IAO:0000115	IAO:0000116	"2012-04-05:
Barry Smith

The official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions'  is terrible.

Can you fix to something like:

A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.

Alan Ruttenberg

Your proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria.

On the specifics of the proposed definition:

We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition.

Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable.

We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with.  @en"
WARN	annotation_whitespace	IAO:0000115	IAO:0000116	"2012-04-05: 
Barry Smith

OBI??????????????????'???????????????????????????'?????

???????????

?????????????????????????

Alan Ruttenberg

???????????????????????????????????????????????????????????????????????????????????????????????????????

????????????

????“??”??“??”?“??”?????????????“??”??????????“??”???'??'??????????????????????“??”???????????????????????????????????????????????????????????????????????????????? “????”????????????????????????????????????????????????

??????????????????????????????

???????????????????????????????????????chebi???????????????????????/???????????????????? @en"
WARN	annotation_whitespace	IAO:0000115	IAO:0000116	"2012-04-05: 
Barry Smith

The official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions'  is terrible.

Can you fix to something like:

A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.

Alan Ruttenberg

Your proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. 

On the specifics of the proposed definition:

We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. 

Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. 

We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with.  @en"
WARN	annotation_whitespace	INO:0000006	IAO:0000115	an annotation property that lists keyword(s) useful for literature tagging and retrieval of sentences containing the type (or kind) of entity (e.g., interaction) as shown by the ontology term label and definition. 
WARN	annotation_whitespace	INO:0000157	IAO:0000115	A regulation represents a regulatory interaction between two interactors. 
